station_id,time,Water_Level,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag,longitude,latitude,altitude
,UTC,m,m,m,,degrees_east,degrees_north,m
Castletownbere,2016-11-15T13:30:00Z,1.908,1.908,-0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T13:45:00Z,2.108,2.108,-0.38,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T14:00:00Z,2.318,2.318,-0.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T14:15:00Z,2.548,2.548,0.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T14:30:00Z,2.788,2.788,0.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T14:45:00Z,2.988,2.988,0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T15:00:00Z,3.218,3.218,0.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T15:15:00Z,3.408,3.408,0.92,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T15:30:00Z,3.578,3.578,1.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T15:45:00Z,3.748,3.748,1.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T16:00:00Z,3.868,3.868,1.38,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T16:15:00Z,3.968,3.968,1.48,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T16:30:00Z,4.048,4.048,1.56,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T16:45:00Z,4.058,4.058,1.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T17:00:00Z,4.068,4.068,1.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T17:15:00Z,4.088,4.088,1.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T17:30:00Z,4.028,4.028,1.54,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T17:45:00Z,3.948,3.948,1.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T18:00:00Z,3.878,3.878,1.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T18:15:00Z,3.768,3.768,1.28,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T18:30:00Z,3.608,3.608,1.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T18:45:00Z,3.418,3.418,0.93,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T19:00:00Z,3.238,3.238,0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T19:15:00Z,3.028,3.028,0.54,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T19:30:00Z,2.748,2.748,0.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T19:45:00Z,2.548,2.548,0.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T20:00:00Z,2.338,2.338,-0.15,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T20:15:00Z,2.058,2.058,-0.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T20:30:00Z,1.858,1.858,-0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T20:45:00Z,1.678,1.678,-0.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T21:00:00Z,1.438,1.438,-1.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T21:15:00Z,1.258,1.258,-1.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T21:30:00Z,1.088,1.088,-1.4,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T21:45:00Z,0.948,0.948,-1.54,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T22:00:00Z,0.848,0.848,-1.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T22:15:00Z,0.728,0.728,-1.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T22:30:00Z,0.678,0.678,-1.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T22:45:00Z,0.648,0.648,-1.84,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T23:00:00Z,0.608,0.608,-1.88,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T23:15:00Z,0.628,0.628,-1.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T23:30:00Z,0.638,0.638,-1.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-15T23:45:00Z,0.678,0.678,-1.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T00:00:00Z,0.778,0.778,-1.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T00:15:00Z,0.878,0.878,-1.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T00:30:00Z,1.018,1.018,-1.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T00:45:00Z,1.218,1.218,-1.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T01:00:00Z,1.368,1.368,-1.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T01:15:00Z,1.508,1.508,-0.98,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T01:30:00Z,1.728,1.728,-0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T01:45:00Z,1.898,1.898,-0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T02:00:00Z,2.078,2.078,-0.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T02:15:00Z,2.268,2.268,-0.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T02:30:00Z,2.488,2.488,0.0,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T02:45:00Z,2.728,2.728,0.24,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T03:00:00Z,2.948,2.948,0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T03:15:00Z,3.158,3.158,0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T03:30:00Z,3.378,3.378,0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T03:45:00Z,3.538,3.538,1.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T04:00:00Z,3.718,3.718,1.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T04:15:00Z,3.848,3.848,1.36,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T04:30:00Z,3.938,3.938,1.45,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T04:45:00Z,4.038,4.038,1.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T05:00:00Z,4.088,4.088,1.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T05:15:00Z,4.098,4.098,1.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T05:30:00Z,4.128,4.128,1.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T05:45:00Z,4.108,4.108,1.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T06:00:00Z,4.028,4.028,1.54,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T06:15:00Z,3.948,3.948,1.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T06:30:00Z,3.898,3.898,1.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T06:45:00Z,3.718,3.718,1.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T07:00:00Z,3.528,3.528,1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T07:15:00Z,3.448,3.448,0.96,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T07:30:00Z,3.198,3.198,0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T07:45:00Z,2.928,2.928,0.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T08:00:00Z,2.778,2.778,0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T08:15:00Z,2.528,2.528,0.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T08:30:00Z,2.268,2.268,-0.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T08:45:00Z,2.058,2.058,-0.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T09:00:00Z,1.838,1.838,-0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T09:15:00Z,1.618,1.618,-0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T09:30:00Z,1.428,1.428,-1.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T09:45:00Z,1.238,1.238,-1.25,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T10:00:00Z,1.078,1.078,-1.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T10:15:00Z,0.958,0.958,-1.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T10:30:00Z,0.848,0.848,-1.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T10:45:00Z,0.758,0.758,-1.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T11:00:00Z,0.688,0.688,-1.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T11:15:00Z,0.638,0.638,-1.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T11:30:00Z,0.618,0.618,-1.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T11:45:00Z,0.618,0.618,-1.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T12:00:00Z,0.658,0.658,-1.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T12:15:00Z,0.698,0.698,-1.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T12:30:00Z,0.818,0.818,-1.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T12:45:00Z,0.958,0.958,-1.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T13:00:00Z,1.068,1.068,-1.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T13:15:00Z,1.218,1.218,-1.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T13:30:00Z,1.388,1.388,-1.1,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T13:45:00Z,1.528,1.528,-0.96,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T14:00:00Z,1.698,1.698,-0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T14:15:00Z,1.908,1.908,-0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T14:30:00Z,2.098,2.098,-0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T14:45:00Z,2.318,2.318,-0.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T15:00:00Z,2.518,2.518,0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T15:15:00Z,2.748,2.748,0.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T15:30:00Z,3.008,3.008,0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T15:45:00Z,3.198,3.198,0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T16:00:00Z,3.358,3.358,0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T16:15:00Z,3.538,3.538,1.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T16:30:00Z,3.708,3.708,1.22,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T16:45:00Z,3.838,3.838,1.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T17:00:00Z,3.898,3.898,1.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T17:15:00Z,4.008,4.008,1.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T17:30:00Z,4.088,4.088,1.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T17:45:00Z,4.098,4.098,1.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T18:00:00Z,4.088,4.088,1.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T18:15:00Z,4.068,4.068,1.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T18:30:00Z,4.008,4.008,1.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T18:45:00Z,3.928,3.928,1.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T19:00:00Z,3.798,3.798,1.31,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T19:15:00Z,3.688,3.688,1.2,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T19:30:00Z,3.508,3.508,1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T19:45:00Z,3.318,3.318,0.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T20:00:00Z,3.118,3.118,0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T20:15:00Z,2.918,2.918,0.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T20:30:00Z,2.718,2.718,0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T20:45:00Z,2.468,2.468,-0.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T21:00:00Z,2.218,2.218,-0.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T21:15:00Z,2.038,2.038,-0.45,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T21:30:00Z,1.848,1.848,-0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T21:45:00Z,1.598,1.598,-0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T22:00:00Z,1.428,1.428,-1.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T22:15:00Z,1.288,1.288,-1.2,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T22:30:00Z,1.158,1.158,-1.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T22:45:00Z,1.008,1.008,-1.48,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T23:00:00Z,0.938,0.938,-1.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T23:15:00Z,0.878,0.878,-1.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T23:30:00Z,0.838,0.838,-1.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-16T23:45:00Z,0.768,0.768,-1.72,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T00:00:00Z,0.818,0.818,-1.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T00:15:00Z,0.818,0.818,-1.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T00:30:00Z,0.858,0.858,-1.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T00:45:00Z,0.928,0.928,-1.56,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T01:00:00Z,1.018,1.018,-1.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T01:15:00Z,1.148,1.148,-1.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T01:30:00Z,1.348,1.348,-1.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T01:45:00Z,1.468,1.468,-1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T02:00:00Z,1.578,1.578,-0.91,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T02:15:00Z,1.768,1.768,-0.72,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T02:30:00Z,1.988,1.988,-0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T02:45:00Z,2.098,2.098,-0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T03:00:00Z,2.298,2.298,-0.19,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T03:15:00Z,2.578,2.578,0.09,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T03:30:00Z,2.728,2.728,0.24,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T03:45:00Z,2.928,2.928,0.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T04:00:00Z,3.208,3.208,0.72,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T04:15:00Z,3.318,3.318,0.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T04:30:00Z,3.508,3.508,1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T04:45:00Z,3.698,3.698,1.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T05:00:00Z,3.788,3.788,1.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T05:15:00Z,3.948,3.948,1.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T05:30:00Z,4.068,4.068,1.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T05:45:00Z,4.068,4.068,1.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T06:00:00Z,4.138,4.138,1.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T06:15:00Z,4.188,4.188,1.7,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T06:30:00Z,4.098,4.098,1.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T06:45:00Z,4.108,4.108,1.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T07:00:00Z,4.078,4.078,1.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T07:15:00Z,3.898,3.898,1.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T07:30:00Z,3.788,3.788,1.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T07:45:00Z,3.628,3.628,1.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T08:00:00Z,3.478,3.478,0.99,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T08:15:00Z,3.288,3.288,0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T08:30:00Z,3.058,3.058,0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T08:45:00Z,2.868,2.868,0.38,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T09:00:00Z,2.618,2.618,0.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T09:15:00Z,2.408,2.408,-0.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T09:30:00Z,2.238,2.238,-0.25,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T09:45:00Z,1.948,1.948,-0.54,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T10:00:00Z,1.738,1.738,-0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T10:15:00Z,1.588,1.588,-0.9,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T10:30:00Z,1.388,1.388,-1.1,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T10:45:00Z,1.208,1.208,-1.28,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T11:00:00Z,1.088,1.088,-1.4,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T11:15:00Z,0.988,0.988,-1.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T11:30:00Z,0.978,0.978,-1.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T11:45:00Z,0.818,0.818,-1.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T12:00:00Z,0.728,0.728,-1.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T12:15:00Z,0.758,0.758,-1.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T12:30:00Z,0.798,0.798,-1.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T12:45:00Z,0.748,0.748,-1.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T13:00:00Z,0.788,0.788,-1.7,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T13:15:00Z,0.898,0.898,-1.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T13:30:00Z,1.098,1.098,-1.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T13:45:00Z,1.138,1.138,-1.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T14:00:00Z,1.188,1.188,-1.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T14:15:00Z,1.438,1.438,-1.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T14:30:00Z,1.618,1.618,-0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T14:45:00Z,1.638,1.638,-0.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T15:00:00Z,1.778,1.778,-0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T15:15:00Z,2.158,2.158,-0.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T15:30:00Z,2.288,2.288,-0.2,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T15:45:00Z,2.408,2.408,-0.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T16:00:00Z,2.628,2.628,0.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T16:15:00Z,2.948,2.948,0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T16:30:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T16:45:00Z,3.088,3.088,0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T17:00:00Z,3.398,3.398,0.91,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T17:15:00Z,3.658,3.658,1.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T17:30:00Z,3.648,3.648,1.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T17:45:00Z,3.778,3.778,1.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T18:00:00Z,3.918,3.918,1.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T18:15:00Z,3.988,3.988,1.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T18:30:00Z,3.918,3.918,1.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T18:45:00Z,3.968,3.968,1.48,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T19:00:00Z,3.908,3.908,1.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T19:15:00Z,3.858,3.858,1.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T19:30:00Z,3.848,3.848,1.36,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T19:45:00Z,3.698,3.698,1.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T20:00:00Z,3.648,3.648,1.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T20:15:00Z,3.518,3.518,1.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T20:30:00Z,3.288,3.288,0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T20:45:00Z,3.158,3.158,0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T21:00:00Z,2.928,2.928,0.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T21:15:00Z,2.768,2.768,0.28,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T21:30:00Z,2.548,2.548,0.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T21:45:00Z,2.308,2.308,-0.18,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T22:00:00Z,2.198,2.198,-0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T22:15:00Z,1.968,1.968,-0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T22:30:00Z,1.748,1.748,-0.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T22:45:00Z,1.648,1.648,-0.84,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T23:00:00Z,1.458,1.458,-1.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T23:15:00Z,1.308,1.308,-1.18,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T23:30:00Z,1.238,1.238,-1.25,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-17T23:45:00Z,1.148,1.148,-1.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T00:00:00Z,1.078,1.078,-1.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T00:15:00Z,1.028,1.028,-1.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T00:30:00Z,1.028,1.028,-1.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T00:45:00Z,1.028,1.028,-1.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T01:00:00Z,0.968,0.968,-1.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T01:15:00Z,1.048,1.048,-1.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T01:30:00Z,1.108,1.108,-1.38,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T01:45:00Z,1.118,1.118,-1.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T02:00:00Z,1.278,1.278,-1.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T02:15:00Z,1.378,1.378,-1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T02:30:00Z,1.438,1.438,-1.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T02:45:00Z,1.668,1.668,-0.82,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T03:00:00Z,1.818,1.818,-0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T03:15:00Z,1.918,1.918,-0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T03:30:00Z,2.088,2.088,-0.4,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T03:45:00Z,2.278,2.278,-0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T04:00:00Z,2.418,2.418,-0.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T04:15:00Z,2.598,2.598,0.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T04:30:00Z,2.768,2.768,0.28,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T04:45:00Z,2.998,2.998,0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T05:00:00Z,3.168,3.168,0.68,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T05:15:00Z,3.288,3.288,0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T05:30:00Z,3.468,3.468,0.98,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T05:45:00Z,3.618,3.618,1.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T06:00:00Z,3.628,3.628,1.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-18T06:15:00Z,3.748,3.748,1.26,0.0,-9.9034,51.6496,0.0
